id,fecha_siniestro,tipo_automovil,marca,modelo,lng,lat,day,month
31744,18-05-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at 2wd,-37.0846606,-7.6949019,Wednesday,May
31745,19-05-2011 00:00,Camioneta,Hyundai,Otra,-70.6666424,-33.3379248,Thursday,May
31746,18-05-2011 00:00,Camioneta,Kia motors,Frontier ii 2.5 plus chdh,-70.7053309,-33.368683600000004,Wednesday,May
31747,19-05-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-72.1115386,-36.628930600000004,Thursday,May
31748,20-05-2011 00:00,Automovil,Peugeot,Otra,-46.63428729,-23.551249600000002,Friday,May
31749,19-05-2011 00:00,Automovil,Toyota,Yaris sport xli,-72.1272529,-36.6057493,Thursday,May
31750,19-05-2011 00:00,Automovil,Suzuki,Alto 1.1,-2.6317242,36.7301386,Thursday,May
31751,20-05-2011 00:00,Automovil,Nissan,V16 ex 1.6 sedan,-66.7016119,18.265745000000003,Friday,May
31752,20-05-2011 00:00,Automovil,Samsung,Otra,-74.786139,10.930005099999999,Friday,May
31753,20-05-2011 00:00,Automovil,Peugeot,206 cc 1.6 16v aut.,-99.1796332,19.381883,Friday,May
31755,20-05-2011 00:00,Automovil,Toyota,Yaris sport xli,-70.59403179,-33.43871622,Friday,May
31756,23-05-2011 00:00,Camioneta,Toyota,Hilux,-70.4383757,-23.4456716,Monday,May
31757,21-05-2011 00:00,Todo terreno,Suzuki,Grand nomade,-72.5855409,42.165874,Saturday,May
31758,22-05-2011 00:00,Automovil,Samsung,Otra,-77.1358762,-11.8410448,Sunday,May
31759,22-05-2011 00:00,Automovil,Toyota,Yaris gl,-71.54570167,-16.38754575,Sunday,May
31760,24-05-2011 00:00,Camioneta,Toyota,Hilux d/c,-1.901708566,38.97132125,Tuesday,May
31761,24-05-2011 00:00,Automovil,Toyota,Yaris sport xli,-75.5817583,6.2420823,Tuesday,May
31762,24-05-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies cuero,-75.5746038,6.225037,Tuesday,May
31763,24-05-2011 00:00,Station wagon,Jeep,Compass limited 2.4 at,-70.59668845,-33.40136921,Tuesday,May
31764,24-05-2011 00:00,Automovil,Samsung,Sm3 entry mec.,-75.7192966,-14.090247699999999,Tuesday,May
31765,25-05-2011 00:00,Automovil,Toyota,Yaris gl,-72.9728867,41.512583299999996,Wednesday,May
31767,24-05-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mtac,3.0602686,46.5906519,Tuesday,May
31768,20-05-2011 00:00,Automovil,Hyundai,Accent mc 1.4 gl ps,-78.128754,0.32775709999999997,Friday,May
31769,25-05-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mtc aw,-74.1975377,-13.175675199999997,Wednesday,May
31772,26-05-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies cuero,-79.0041133,-8.1007695,Thursday,May
31773,27-05-2011 00:00,Automovil,Volkswagen,Bora trendline at,-79.8342896,-6.747364500000001,Friday,May
31774,28-05-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mt ac,-99.1943132,19.303310699999997,Saturday,May
31775,27-05-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,-77.1268464,-12.0590319,Friday,May
31776,27-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-70.5926298,-33.426226,Friday,May
31778,27-05-2011 00:00,Camioneta,Toyota,Hilux c/s 1.8 std,-79.8850353,-2.2429419,Friday,May
31779,24-05-2011 00:00,Automovil,Hyundai,Accent mc 1.4 gl ps,-70.5303807,-33.462266,Tuesday,May
31780,27-05-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at 2wd,-79.8450929,-6.787425900000001,Friday,May
31781,27-05-2011 00:00,Station wagon,Subaru,Outback 2.5 at am,34.52234301,7.537675,Friday,May
31783,28-05-2011 00:00,Automovil,Suzuki,Sx4 1.6 glx,-70.6022679,-33.4498703,Saturday,May
31784,28-05-2011 00:00,Camioneta,Toyota,Hilux,12.3161968,41.7607116,Saturday,May
31785,30-05-2011 00:00,Camioneta,Nissan,Terrano pick up dxs,-90.7241383,14.547566699999999,Monday,May
31787,30-05-2011 00:00,Camioneta,Nissan,Terrano dx 4x4,-70.6674555,-33.5394854,Monday,May
31788,28-05-2011 00:00,Automovil,Kia motors,Rio jb 1.4 ex mt dh,-89.2294487,13.693768799999999,Saturday,May
31789,30-05-2011 00:00,Automovil,Chery,Iq 1100 mec full,-83.7072239,22.6161053,Monday,May
31794,30-05-2011 00:00,Automovil,Toyota,Yaris gli,12.46534207,41.83094045,Monday,May
31795,31-05-2011 00:00,Automovil,Subaru,New impreza sdn 2.0 mt rx,-72.0874891,-36.6288906,Tuesday,May
31796,30-05-2011 00:00,Automovil,Suzuki,Otra,-72.1074648,-36.621851299999996,Monday,May
31797,28-05-2011 00:00,Automovil,Great wall,Deer 4x2,-68.08204069,-16.505609200000002,Saturday,May
31798,02-06-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies full,-84.2400638,10.105250199999999,Thursday,June
31799,01-05-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 at,-4.2341239,39.608564799999996,Sunday,May
31800,02-06-2011 00:00,Automovil,Subaru,B9 tribeca 3.0 awd at,-8.863389605,51.6654088,Thursday,June
31801,02-06-2011 00:00,Automovil,Toyota,Yaris sedan xli,-71.6069693,-33.6030597,Thursday,June
31804,04-06-2011 00:00,Automovil,Toyota,Yaris gl,-70.5570569,-33.3985962,Saturday,June
31805,08-01-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-72.5987082,-38.7665055,Saturday,January
31806,03-01-2011 00:00,Camioneta,Mazda,Bt-50 2.5 dc dx 4x4,-70.5533457,-33.3906871,Monday,January
31807,04-01-2011 00:00,Automovil,Toyota,Yaris gl,-58.41938871,-34.57201115,Tuesday,January
31810,08-01-2011 00:00,Station wagon,Subaru,Legacy 2.0i gl 4wd,-70.65425976,-33.53968894,Saturday,January
31811,14-01-2011 00:00,Automovil,Kia motors,Cerato ex 1 6 mec.ac dab,-4.4216365,36.7213028,Friday,January
31812,19-01-2011 00:00,Todo terreno,Suzuki,Grand nomade,1.687224,41.222344899999996,Wednesday,January
31815,25-01-2011 00:00,Automovil,Citroen,Berlingo multispace 1ab,-16.8851357,28.328876899999997,Tuesday,January
31817,27-01-2011 00:00,Automovil,Toyota,Yaris sport gli,-68.9306333,-22.4491146,Thursday,January
31819,28-01-2011 00:00,Automovil,Citroen,Xsara vts 16v,-70.698311,-33.458998,Friday,January
31820,29-01-2011 00:00,Camioneta,Mitsubishi,L200,-122.1265336,37.7004321,Saturday,January
31821,30-01-2011 00:00,Camiones,Hyundai,Camion porter 2 ton. 4x2,-70.68071665,-33.50859248,Sunday,January
31822,31-01-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 2.4 ac bu,-57.8440383,-34.4654944,Monday,January
31823,02-02-2011 00:00,Automovil,Chevrolet,Vivant ls mc 1.6 16v mtaw,-70.586072,-33.4176926,Wednesday,February
31824,03-02-2011 00:00,Todo terreno,Suzuki,Nomade,-70.5405888,-33.5198576,Thursday,February
31825,04-02-2011 00:00,Station wagon,Subaru,Impreza 1.6 gl,-53.7531199,-29.702417200000003,Friday,February
31826,17-02-2011 00:00,Automovil,Nissan,V16,-70.6822981,-33.41438047,Thursday,February
31827,17-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.8245729,-33.4455868,Thursday,February
31828,17-02-2011 00:00,Automovil,Toyota,Yaris gl,-70.6538736,-33.4459867,Thursday,February
31832,24-02-2011 00:00,Automovil,Peugeot,206 fun 1.4,-72.3412907,-37.4631757,Thursday,February
31833,25-02-2011 00:00,Automovil,Toyota,Yaris gl,-53.71803621,-29.6992587,Friday,February
31835,25-02-2011 00:00,Camioneta,Nissan,Terrano,-71.6277764,-35.425096999999994,Friday,February
31837,27-02-2011 00:00,Station wagon,Subaru,Outback 2.5 at am,-89.23218205,13.69495355,Sunday,February
31838,01-03-2011 00:00,Camioneta,Toyota,Rav4 std,-75.71245767,4.80831485,Tuesday,March
31840,04-03-2011 00:00,Station wagon,Mitsubishi,Montero 3.0 ie wagon,-75.58681406,6.243633900000001,Friday,March
31841,04-03-2011 00:00,Furgon,Chevrolet,Combo van 5p 1.6 pl,-66.9106351,10.4978862,Friday,March
31842,09-03-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,-70.5399117,-33.4381395,Wednesday,March
31843,09-03-2011 00:00,Station wagon,Chevrolet,Optra ii ls nb 1.6 mt ac,-58.6468029,-34.531589399999994,Wednesday,March
31845,09-03-2011 00:00,Automovil,Peugeot,307 coupe 1.6 mec.,-58.1964414,-32.664901799999996,Wednesday,March
31846,13-03-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-3.1541557,40.6286208,Sunday,March
31848,15-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.8526136,-33.6042467,Tuesday,March
31849,15-03-2011 00:00,Station wagon,Ssangyong,Otra,-70.5158911,-33.40315886,Tuesday,March
31850,17-03-2011 00:00,Automovil,Chevrolet,Otra,2.7106897,48.264875700000005,Thursday,March
31852,19-03-2011 00:00,Automovil,Mazda,323 hb glx,-70.5935064,-33.4426663,Saturday,March
31854,20-03-2011 00:00,Furgon,Peugeot,Partner break,20.3804522,43.8987098,Sunday,March
31855,24-03-2011 00:00,Station wagon,Toyota,Rav4 lujo,-51.21340857,-30.06053615,Thursday,March
31856,26-03-2011 00:00,Camioneta,Nissan,Terrano,-78.4519661,-0.08928029999999999,Saturday,March
31857,27-03-2011 00:00,Station wagon,Ford,Explorer,-51.9672353,-22.827196100000002,Sunday,March
31859,29-03-2011 00:00,Camioneta,Nissan,Terrano,-70.60263196,-33.50912204,Tuesday,March
31860,29-03-2011 00:00,Automovil,Hyundai,H-1 2.4 svx 7s,-79.2407145,-3.6216939,Tuesday,March
31861,29-03-2011 00:00,Automovil,Samsung,Sm3 entry aut.,98.9490291,18.7481257,Tuesday,March
31862,29-03-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-75.18887163,-51.444764899999996,Tuesday,March
31863,29-03-2011 00:00,Automovil,Toyota,Yaris gl,-70.6907198,-33.4987174,Tuesday,March
31864,30-03-2011 00:00,Station wagon,Kia motors,Sorento ex 2.5 at ac 4x4,-71.4249033,-33.07397580000001,Wednesday,March
31865,30-03-2011 00:00,Automovil,Citroen,C-2 1.6 16v vtr sen.,-80.360769,25.6871383,Wednesday,March
31868,04-04-2011 00:00,Automovil,Suzuki,Maruti,-5.5944945,42.5958393,Monday,April
31870,05-04-2011 00:00,Minibus,Hyundai,H1 2.4 hsv 7s at sr,-70.5944505,-33.473737199999995,Tuesday,April
31871,06-04-2011 00:00,Automovil,Toyota,Yaris gl,-63.17338504,-17.77228425,Wednesday,April
31872,06-04-2011 00:00,Automovil,Chevrolet,Corsa evol gls nb 1.8 ac,-70.5956934,-33.5182566,Wednesday,April
31873,07-04-2011 00:00,Automovil,Suzuki,Sx4 1.6 crossover,-58.7143529,-34.6935601,Thursday,April
31874,07-04-2011 00:00,Automovil,Toyota,Yaris gl,-103.4173635,25.540125,Thursday,April
31875,07-04-2011 00:00,Todo terreno,Kia motors,Sorento ex 2.5 at ac 4x4,-83.9399344,9.8437004,Thursday,April
31876,07-04-2011 00:00,Station wagon,Honda,Cr-v 2.0,-72.0898363,-36.4888187,Thursday,April
31879,14-04-2011 00:00,Automovil,Hyundai,H1 2.4 hsv 7s at sr,-70.66036965,-33.5023515,Thursday,April
31880,15-04-2011 00:00,Automovil,Toyota,Yaris gl,-100.3289114,25.7078663,Friday,April
31881,18-04-2011 00:00,Automovil,Mazda,Mazda6 hatchback r grade,-70.6118215,-33.419075,Monday,April
31882,20-04-2011 00:00,Station wagon,Suzuki,Sx4 1.6 glx automat sport,19.3450717,47.5937646,Wednesday,April
31883,20-04-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-73.06235,-36.8171527,Wednesday,April
31884,21-04-2011 00:00,Automovil,Toyota,Camry 2.0 le,-81.0718779,29.305856,Thursday,April
31885,29-04-2011 00:00,Automovil,Mitsubishi,L200,-62.110687,-30.5264076,Friday,April
31886,29-04-2011 00:00,Station wagon,Mitsubishi,Outlander gl,-81.0718779,29.305856,Friday,April
31893,24-12-2010 00:00,Camioneta,Nissan,Terrano ax 4x4,-70.57860897,-33.42019379,Friday,December
31894,21-02-2011 00:00,Camioneta,Nissan,Terrano ax 4x4,-70.5913697,-33.4361771,Monday,February
31978,11-03-2011 00:00,Semiremolques (carroceria plana),Otra,Otra,-66.72063736,18.05552175,Friday,March
32095,21-04-2011 00:00,Furgon,Hyundai,Van h-1 hsv,-67.4580266,-45.8188867,Thursday,April
32096,28-04-2011 00:00,Station wagon,Suzuki,Grand nomade,174.7872801,-36.9693581,Thursday,April
32097,30-04-2011 00:00,Automovil,Audi,A3 1.8t,-6.4406281,37.389482,Saturday,April
32098,29-04-2011 00:00,Automovil,Hyundai,Accent 1.6 gls 16v,-71.6730993,-35.41977205,Friday,April
32100,30-04-2011 00:00,Camioneta,Nissan,Terrano dx tdi 4x2,-117.9032727,33.971745500000004,Saturday,April
32101,01-05-2011 00:00,Automovil,Suzuki,Swift 1 3 gl,-104.9627908,21.540648,Sunday,May
32102,26-04-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.0d 4wd ac,-78.0534201,0.13719260000000003,Tuesday,April
32103,04-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-100.7612144,46.8245086,Wednesday,May
32104,01-05-2011 00:00,Camioneta,Kia motors,Frontier ii 2.5 plus chdh,-5.109193,42.626894799999995,Sunday,May
32106,04-05-2011 00:00,Camioneta,Toyota,Hilux,-70.6666424,-33.3379248,Wednesday,May
32108,03-05-2011 00:00,Automovil,Hyundai,Accent 1.6 gls 16v,-70.58406395,-33.55188199,Tuesday,May
32111,07-05-2011 00:00,Camioneta,Nissan,D21 d/c,-70.7071765,-33.4324649,Saturday,May
32112,30-04-2011 00:00,Station wagon,Hyundai,Terracan 2.9 gl (crdi),-70.61159693,-33.427867600000006,Saturday,April
32113,06-05-2011 00:00,Automovil,Toyota,Yaris gli,-1.8949512,41.2965036,Friday,May
32115,01-02-2011 00:00,Station wagon,Suzuki,Grand nomade,-70.5879999,-33.4289332,Tuesday,February
32116,09-05-2011 00:00,Automovil,Toyota,Yaris sedan xli,-66.5503859,18.391944,Monday,May
32118,08-04-2011 00:00,Camioneta,Nissan,Navara 4x4 d/c dies at cu,-67.5699328,-46.4397843,Friday,April
32119,10-05-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6173093,-33.4206735,Tuesday,May
32120,10-05-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.5 4wd dab,-2.5740809,42.439755,Tuesday,May
32121,02-05-2011 00:00,Camioneta,Mitsubishi,L200 d/c t.dsl katana 4x4,-66.6201833,-26.2597617,Monday,May
32122,12-05-2011 00:00,Automovil,Toyota,Yaris gli,-72.5408408,-36.282732200000005,Thursday,May
32123,11-05-2011 00:00,Station wagon,Kia motors,Grand carnival dsl aut ac,-115.4666134,32.60496955,Wednesday,May
32124,28-03-2011 00:00,Automovil,Toyota,Yaris sport xli,-5.0069286,41.1417529,Monday,March
32125,07-05-2011 00:00,Camioneta,Toyota,Hilux diesel sr 4x4,-60.67991761,-32.95039777,Saturday,May
32126,11-05-2011 00:00,Camioneta,Nissan,Terrano ax 4x4 d/c,-0.5123802,38.3423708,Wednesday,May
32127,15-05-2011 00:00,Automovil,Nissan,V16,2.5696977,46.8853506,Sunday,May
32128,12-05-2011 00:00,Camioneta,Zx,Otra,-57.8893829,-34.8625114,Thursday,May
32129,16-05-2011 00:00,Automovil,Hyundai,Accent gl,-70.68270056,-33.41679118,Monday,May
32130,17-05-2011 00:00,Automovil,Toyota,Yaris sport xli,-75.8289949,20.028893,Tuesday,May
32132,04-05-2011 00:00,Camioneta,Nissan,Navara 4x4 c/s diesel,-70.650495,-33.3888769,Wednesday,May
32134,12-05-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-66.8617689,10.506066699999998,Thursday,May
32135,17-03-2011 00:00,Camioneta,Nissan,Navara se 4x4,-113.3006335,31.916768800000003,Thursday,March
32136,12-05-2011 00:00,Camioneta,Nissan,Navara se 4x4,-70.53739086,-33.38404756,Thursday,May
32137,17-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-70.59200702,-33.39188011,Tuesday,May
32138,18-05-2011 00:00,Camioneta,Toyota,Hilux,-70.3889441,-23.64043861,Wednesday,May
32139,18-05-2011 00:00,Camioneta,Toyota,Hilux,-75.7228778,-14.0835208,Wednesday,May
32140,19-05-2011 00:00,Automovil,Suzuki,Maruti,-70.5529023,-33.4199628,Thursday,May
32142,17-05-2011 00:00,Automovil,Kia motors,Rio jb 1.4 lx mt,-70.63258615,-33.45396532,Tuesday,May
32143,21-05-2011 00:00,Automovil,Citroen,C-3 1.4,-55.9121565,-27.4326744,Saturday,May
32144,20-05-2011 00:00,Camioneta,Nissan,Navara se 4x4,-70.66913544,-33.53740131,Friday,May
32145,19-05-2011 00:00,Camioneta,Hyundai,Porter hr camioneta,-57.5919359,-25.3189693,Thursday,May
32146,20-05-2011 00:00,Camioneta,Nissan,Navara le 4x4,-73.2330833,-39.8188718,Friday,May
32149,25-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-5.3926616,40.3562448,Wednesday,May
32151,29-05-2011 00:00,Automovil,Toyota,Yaris sport xli,6.1434281,49.538534399999996,Sunday,May
32164,07-01-2011 00:00,Camioneta,Nissan,D21 d/c,-79.1643966,-0.26180349999999997,Friday,January
32166,07-01-2011 00:00,Automovil,Suzuki,Swift 1 5 gl at,-89.2051725,13.6969775,Friday,January
32168,14-01-2011 00:00,Automovil,Suzuki,Swift 1 3 gl,-2.0473537,38.4516244,Friday,January
32170,20-01-2011 00:00,Camioneta,Volkswagen,Gol 1.8 pick-up (ds),-70.5488382,-33.3920044,Thursday,January
32171,30-01-2011 00:00,Station wagon,Toyota,Rav4 std,-70.533115,-33.383210999999996,Sunday,January
32172,26-01-2011 00:00,Automovil,Nissan,Primera gxe,-64.3483024,-33.1186426,Wednesday,January
32173,31-01-2011 00:00,Station wagon,Toyota,Rav4 std,-67.0395954,10.5955076,Monday,January
32174,01-02-2011 00:00,Automovil,Hyundai,Accent gls ac,-8.9733514,39.8724359,Tuesday,February
32175,05-02-2011 00:00,Station wagon,Hyundai,Veracruz 3.8 gls 4wdfull,-70.5967678,-33.456771999999994,Saturday,February
32176,15-07-2010 00:00,Station wagon,Nissan,Terrano,-71.5223836,-35.7156915,Thursday,July
32177,11-02-2011 00:00,Automovil,Nissan,Primera gx,-71.4272494,-33.0746192,Friday,February
32178,14-02-2011 00:00,Automovil,Mercedes benz,C 280,-89.29915183,13.67334095,Monday,February
32179,16-02-2011 00:00,Automovil,Mg,550 1.8t at,-78.4923231,-0.1427731,Wednesday,February
32180,17-02-2011 00:00,Station wagon,Subaru,Outback 2.5i awd at ltd,-70.54575094,-33.44622917,Thursday,February
32181,19-02-2011 00:00,Automovil,Subaru,New legacy 2.0i 4d awd at,-98.5125539,29.3526276,Saturday,February
32182,27-02-2011 00:00,Automovil,Ford,Focus clx 4dr,-70.68983727,-33.52048115,Sunday,February
32183,27-02-2011 00:00,Station wagon,Toyota,Rav4 std,-70.587776,-33.4025411,Sunday,February
32184,25-02-2011 00:00,Station wagon,Suzuki,Grand nomade xl7,-63.6667796,-37.1361022,Friday,February
32185,25-02-2011 00:00,Automovil,Hyundai,Accent gl,-78.55971956,-0.32435640000000004,Friday,February
32186,08-03-2011 00:00,Automovil,Suzuki,Swift 1 5 gl at,-73.0026246,-36.839474100000004,Tuesday,March
32187,09-03-2011 00:00,Camioneta,Nissan,Terrano dx 4x2,-70.5608859,-33.5265524,Wednesday,March
32188,10-03-2011 00:00,Automovil,Kia motors,Pride 1.3 gl,-9.134161795,38.70894395,Thursday,March
32189,11-03-2011 00:00,Automovil,Hyundai,Elantra 1.6 gls,-2.938209514,43.2656175,Friday,March
32190,13-03-2011 00:00,Todo terreno,Mitsubishi,Montero 2 p,6.45295,47.1934,Sunday,March
32191,15-03-2011 00:00,Automovil,Hyundai,Getz 1.3 gl 1ab,-70.5861166,-33.4111925,Tuesday,March
32192,12-03-2011 00:00,Automovil,Suzuki,Maruti,-13.6577358,28.949834399999997,Saturday,March
32193,15-03-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.0d 4wd,-70.5059579,-33.3964656,Tuesday,March
32195,30-03-2011 00:00,Automovil,Volkswagen,Golf 1.6,-73.1696299,-38.7146158,Wednesday,March
32197,06-04-2011 00:00,Automovil,Volkswagen,Bora 1.8 t/180 sportline,-70.5424561,-33.4110629,Wednesday,April
32198,08-04-2011 00:00,Automovil,Mazda,Mazda3 sport s,-70.5673392,-33.388436199999994,Friday,April
32199,18-01-2011 00:00,Todo terreno,Suzuki,Vitara jx,-70.5858272,-33.4667023,Tuesday,January
32200,04-06-2011 00:00,Automovil,Toyota,Yaris gl,-79.5452033,22.4958795,Saturday,June
32203,06-06-2011 00:00,Automovil,Toyota,Yaris xli,-70.58771374,-33.43407705,Monday,June
32206,07-06-2011 00:00,Automovil,Chevrolet,Aveo ls nb 1.4 16v mt,-73.1728337,-40.5849601,Tuesday,June
32207,06-06-2011 00:00,Todo terreno,Toyota,Rav4 std,-70.2542299,8.62385,Monday,June
32208,07-06-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mt ac,-3.7443987,39.0179946,Tuesday,June
32209,07-06-2011 00:00,Camioneta,Nissan,Terrano pick up ax dies,-60.65738301,-32.89232505,Tuesday,June
32210,08-06-2011 00:00,Automovil,Toyota,Yaris gl,8.3846514,53.1044655,Wednesday,June
32213,07-06-2011 00:00,Automovil,Proton,Persona 1.3 gli,-74.0519409,4.7173048,Tuesday,June
32215,07-06-2011 00:00,Camioneta,Nissan,Terrano d/c 4x2 aa,-56.7991287,-33.725859899999996,Tuesday,June
32216,08-06-2011 00:00,Camioneta,Toyota,Hilux d/c dlx 4wd,-97.51852658,35.45734795,Wednesday,June
32217,01-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6318779,-33.4322594,Saturday,January
32218,02-01-2011 00:00,Station wagon,Toyota,4runner sr,-63.1132797,-17.8024631,Sunday,January
32219,02-01-2011 00:00,Automovil,Suzuki,Sx4 1.6 glx sport,-78.7356406,21.903678600000003,Sunday,January
32220,01-01-2011 00:00,Automovil,Toyota,Yaris gl,-71.2709132,-29.878504,Saturday,January
32222,02-01-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-58.5837073,-34.8437794,Sunday,January
32223,02-01-2011 00:00,Camiones,Mitsubishi,Canter 3 5 �ĉ�� 4 ton.,-103.1926399,32.790976,Sunday,January
32224,03-01-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.0d ac,-72.0398188,-37.11617329999999,Monday,January
32225,05-01-2011 00:00,Station wagon,Mitsubishi,Outlander gls 2wd,-70.3745348,-23.6208032,Wednesday,January
32226,03-01-2011 00:00,Automovil,Toyota,Rav4 std,-70.5849541,-33.3948069,Monday,January
32227,06-01-2011 00:00,Automovil,Toyota,Yaris gl,-76.8047583,-11.985505900000001,Thursday,January
32228,05-01-2011 00:00,Station wagon,Toyota,Rav4 std,-70.5471716,-33.444103999999996,Wednesday,January
32230,06-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.5363243,-33.3845856,Thursday,January
32231,07-01-2011 00:00,Automovil,Toyota,Yaris gl,-71.2416234,-29.930492699999995,Friday,January
32232,06-01-2011 00:00,Automovil,Toyota,Yaris gl,-70.57634915,-33.41795564,Thursday,January
32233,06-01-2011 00:00,Camiones,Ford,Pampa 500kg. 4wd,-75.058121,5.3937737,Thursday,January
32234,08-01-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-66.1666669,8.683333,Saturday,January
32235,09-01-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-70.7713082,-33.43667,Sunday,January
32236,08-01-2011 00:00,Camioneta,Chevrolet,Luv d-max cc 3.0d ac,-58.6698191,-34.44640510000001,Saturday,January
32237,07-01-2011 00:00,Automovil,Hyundai,Accent 1.3 l,-70.76933364,-33.48923335,Friday,January
32239,10-01-2011 00:00,Automovil,Toyota,Yaris gl,-63.946008,-34.511593299999994,Monday,January
32240,10-01-2011 00:00,Station wagon,Suzuki,Grand nomade 2.0 glx spac,50.9668673,35.694349200000005,Monday,January
32241,06-01-2011 00:00,Automovil,Chevrolet,Aveo ls hb 5p 1.4 16v mt,-71.4258374,-33.0692012,Thursday,January
32242,08-01-2011 00:00,Automovil,Chevrolet,Vivant ls mc 1.6 16v mtaw,-71.4692392,-33.0491498,Saturday,January
32243,11-01-2011 00:00,Automovil,Toyota,Yaris gl,-70.6728527,-33.3701766,Tuesday,January
32244,11-01-2011 00:00,Automovil,Toyota,Yaris gl,-61.3482583,-30.869510700000003,Tuesday,January
32245,12-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-102.9940519,23.339405499999998,Wednesday,January
32246,10-01-2011 00:00,Station wagon,Audi,Q7 3.0,-16.2407082,28.4844032,Monday,January
32247,12-01-2011 00:00,Automovil,Suzuki,Grand nomade 2.0 glx spac,-70.4005064,-23.5274832,Wednesday,January
32248,12-01-2011 00:00,Automovil,Toyota,Yaris gl,-70.5627499,-33.4037114,Wednesday,January
32249,12-01-2011 00:00,Todo terreno,Ford,Explorer sport 4x4 4.0l,-60.050865,-3.0977330000000003,Wednesday,January
32250,12-01-2011 00:00,Automovil,Chevrolet,Vivant ls mc 1.6 16v mtaw,-70.66247508,-33.44299832,Wednesday,January
32251,12-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.55352051,-33.39784617,Wednesday,January
32252,12-01-2011 00:00,Automovil,Toyota,Yaris gl,-73.8356239,-41.882834499999994,Wednesday,January
32253,14-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.5921264,-33.3894813,Friday,January
32254,09-01-2011 00:00,Automovil,Mazda,Mazda3 sedan s,-71.405324,-33.0454217,Sunday,January
32255,14-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.6470848,-33.3803163,Friday,January
32256,12-01-2011 00:00,Camiones,Kia motors,Frontier 2.7 plus c/s,9.1980325,49.2145317,Wednesday,January
32258,13-01-2011 00:00,Todo terreno,Hyundai,Tucson 2.0 gl at abs 2ab,-101.2236344,19.6779742,Thursday,January
32259,14-01-2011 00:00,Camiones,Hino,Ft-1jeua,-77.8124049,-0.9194059000000001,Friday,January
32261,14-01-2011 00:00,Camioneta,Mitsubishi,L200,-65.78224019,-47.3460126,Friday,January
32262,14-01-2011 00:00,Automovil,Suzuki,Swift 1.5 gl ac,-72.3449236,-37.46089310000001,Friday,January
32263,14-01-2011 00:00,Camioneta,Nissan,Terrano ax 4x2,-3.8284727,40.232143799999996,Friday,January
32264,15-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-55.8676405,-27.4485995,Saturday,January
32265,16-01-2011 00:00,Automovil,Volkswagen,Jetta,-2.032665,42.3519682,Sunday,January
32266,16-01-2011 00:00,Camioneta,Dodge,Caliber 1.8 mt,-120.6068534,35.3919939,Sunday,January
32267,17-01-2011 00:00,Automovil,Volkswagen,Jetta,-70.5904998,-33.420486600000004,Monday,January
32268,16-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-91.51257513,14.84533245,Sunday,January
32269,17-01-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.53020826,-33.39059925,Monday,January
